AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label,chunk
-0.4803687357283813,0.18267446184512412,0.08273873406430961,0.2637567652732925,1.1300454774015234,-0.4032104357467473,0.1466242857154329,0.08268777479990402,2,0
-0.5084488545053327,0.15232113066486574,0.09048800598451084,0.26770286262202025,1.1390234466588702,-0.16867397952884078,0.15559452267987353,0.02748658318481448,2,0
-0.5359903222712379,0.09076561136940392,0.09760456576341536,0.2776498943894849,1.1512335062043573,0.07400194388977532,0.1616928479537651,-0.01990373233486531,2,0
-0.5631255362283732,0.0028299003038615433,0.10376209644062412,0.2923288391035398,1.1645676013590889,0.3206122315726966,0.16476727605280356,-0.060955807675172835,2,0
-0.5901121978633399,-0.10489042999878097,0.10873384239656277,0.3101558451725726,1.1767345675299328,0.5659566014335216,0.16479934780337455,-0.09744310292390412,2,0
-0.6173038732406755,-0.22457568503368613,0.11240471833827273,0.32936900895436266,1.1854092316052884,0.8039423769891336,0.16190664409795674,-0.13111108716469805,2,0
-0.6451043071564149,-0.34781044906005665,0.11477172022180945,0.34817088240447497,1.1883913301787559,1.0277848300148542,0.1563362326539561,-0.16336080249040194,2,0
-0.6739131075610703,-0.4662345830167405,0.1159330445431314,0.36486527113746897,1.1837566134211999,1.2303016876273518,0.1484485201599659,-0.19499027473890074,2,0
-0.7040713187023007,-0.5721620832726309,0.11606780305203936,0.377978251228724,1.1699840459106403,1.4042907917858547,0.1386919777548936,-0.2260322919876869,2,0
-0.7358149481840628,-0.659120026784273,0.11540938890957793,0.3863553886967847,1.1460465908956166,1.5429717508648355,0.12757036755256213,-0.2557142825876108,2,0
-0.5631255362283732,0.0028299003038615433,0.10376209644062412,0.2923288391035398,1.1645676013590889,0.3206122315726966,0.16476727605280356,-0.060955807675172835,2,1
-0.5901121978633399,-0.10489042999878097,0.10873384239656277,0.3101558451725726,1.1767345675299328,0.5659566014335216,0.16479934780337455,-0.09744310292390412,2,1
-0.6173038732406755,-0.22457568503368613,0.11240471833827273,0.32936900895436266,1.1854092316052884,0.8039423769891336,0.16190664409795674,-0.13111108716469805,2,1
-0.6451043071564149,-0.34781044906005665,0.11477172022180945,0.34817088240447497,1.1883913301787559,1.0277848300148542,0.1563362326539561,-0.16336080249040194,2,1
-0.6739131075610703,-0.4662345830167405,0.1159330445431314,0.36486527113746897,1.1837566134211999,1.2303016876273518,0.1484485201599659,-0.19499027473890074,2,1
-0.7040713187023007,-0.5721620832726309,0.11606780305203936,0.377978251228724,1.1699840459106403,1.4042907917858547,0.1386919777548936,-0.2260322919876869,2,1
-0.7358149481840628,-0.659120026784273,0.11540938890957793,0.3863553886967847,1.1460465908956166,1.5429717508648355,0.12757036755256213,-0.2557142825876108,2,1
-0.7692428729866005,-0.7222705372724273,0.11421621771595865,0.3892296051516473,1.1114579501133852,1.6404640097926741,0.11560523580482818,-0.28254902987761404,2,1
-0.8043030630349022,-0.75869132030018,0.1127436362186784,0.3862567390500313,1.066273013670507,1.6922657003666213,0.10329734176531867,-0.3045460941968573,2,1
-0.8407981683725333,-0.7675031093860607,0.11122027755267667,0.3775183909090027,1.0110449032696691,1.695690943667041,0.09109116176088626,-0.3195158030737011,2,1
-0.6451043071564149,-0.34781044906005665,0.11477172022180945,0.34817088240447497,1.1883913301787559,1.0277848300148542,0.1563362326539561,-0.16336080249040194,2,2
-0.6739131075610703,-0.4662345830167405,0.1159330445431314,0.36486527113746897,1.1837566134211999,1.2303016876273518,0.1484485201599659,-0.19499027473890074,2,2
-0.7040713187023007,-0.5721620832726309,0.11606780305203936,0.377978251228724,1.1699840459106403,1.4042907917858547,0.1386919777548936,-0.2260322919876869,2,2
