sample_id,accuracy,window_size
0,59.03637770897833,200.0
1,56.559597523219814,200.0
2,61.31965944272445,200.0
3,61.866292569659436,200.0
4,60.71497678018577,200.0
5,57.52708978328173,200.0
6,60.41021671826625,200.0
7,58.09791021671826,200.0
8,61.566369969040245,200.0
9,55.82914086687306,200.0
10,59.65557275541795,200.0
11,58.983165634674926,200.0
12,57.99148606811145,200.0
13,57.23684210526316,200.0
14,58.76547987616099,200.0
15,59.55882352941176,200.0
16,56.56927244582043,200.0
17,55.39376934984519,200.0
18,56.93691950464396,200.0
19,57.768962848297214,200.0
20,57.59965170278638,200.0
21,56.375773993808046,200.0
22,55.3405572755418,200.0
23,58.89609133126935,200.0
24,55.60661764705883,200.0
25,57.66737616099071,200.0
26,57.89957430340557,200.0
27,57.019156346749234,200.0
28,56.43382352941176,200.0
29,54.46981424148607,200.0
30,60.49729102167183,200.0
31,56.94175696594427,200.0
32,57.64802631578947,200.0
33,58.15595975232198,200.0
34,56.511222910216716,200.0
35,57.99148606811145,200.0
36,57.57546439628482,200.0
37,58.24303405572755,200.0
38,57.0046439628483,200.0
39,58.576818885448915,200.0
40,60.45375386996904,200.0
41,58.373645510835914,200.0
42,58.09307275541795,200.0
43,62.29198916408668,200.0
44,59.51528637770898,200.0
45,59.22020123839009,200.0
46,62.02592879256966,200.0
47,59.02670278637771,200.0
48,58.00599845201239,200.0
49,54.19891640866872,200.0
50,57.85119969040248,200.0
51,57.15460526315789,200.0
52,61.058436532507734,200.0
53,57.99632352941177,200.0
54,56.651509287925705,200.0
55,58.16079721362229,200.0
56,58.576818885448915,200.0
57,60.395704334365334,200.0
58,62.55321207430341,200.0
59,57.82217492260062,200.0
60,59.2250386996904,200.0
61,57.68188854489164,200.0
62,57.54160216718267,200.0
63,60.41021671826625,200.0
64,59.49109907120743,200.0
65,57.531927244582036,200.0
66,57.84152476780185,200.0
67,59.84907120743034,200.0
68,59.11377708978328,200.0
69,56.994969040247675,200.0
70,55.4905185758514,200.0
71,56.414473684210535,200.0
72,55.22445820433436,200.0
73,54.66815015479875,200.0
74,60.12964396284829,200.0
75,58.91544117647059,200.0
76,55.58243034055728,200.0
77,59.370162538699695,200.0
78,58.21400928792569,200.0
79,58.625193498452006,200.0
80,58.736455108359124,200.0
81,56.58378482972135,200.0
82,56.859520123839005,200.0
83,55.74690402476781,200.0
84,60.61339009287925,200.0
85,55.70820433436533,200.0
86,57.5609520123839,200.0
87,58.373645510835914,200.0
88,54.80843653250774,200.0
89,59.0218653250774,200.0
90,57.11106811145511,200.0
91,57.15944272445821,200.0
92,55.24380804953561,200.0
93,57.55127708978328,200.0
94,58.09791021671826,200.0
95,61.18421052631578,200.0
96,57.028831269349844,200.0
97,61.39705882352941,200.0
98,59.11861455108359,200.0
99,55.853328173374614,200.0
100,57.92859907120743,200.0
