AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label,chunk
0.06407901698522514,-0.44879753221853,0.32430597793567817,-0.16620666445751509,-0.4649152075214743,0.5281489038370855,0.08144619541469836,0.23800431061744864,2,0
0.06923802882567416,-0.436625156489792,0.33370815740060744,-0.17554430160097875,-0.4367420149903695,0.4589307237131466,0.09459359073067762,0.2667326539804907,2,0
0.07445055752826568,-0.4269762879772653,0.3438774176681406,-0.1867320206069097,-0.40344302707831214,0.3782112711457273,0.10781203118296914,0.29993990695680944,2,0
0.07992068364493027,-0.4208199820553822,0.3544183007108904,-0.19902809132667898,-0.3656282948576415,0.28744036060085665,0.12063168084275505,0.3365417202986747,2,0
0.08586710639704208,-0.4193537384110285,0.3648647956958576,-0.21158913243539984,-0.32421336276217033,0.18943473089454765,0.13253337989922945,0.3750024783842776,2,0
0.09247423541028572,-0.42392296342316654,0.37471335243609294,-0.2235366374676157,-0.2804055312341014,0.08813258137203163,0.1429890695044363,0.4134420252342933,2,0
0.09984773506133963,-0.43589596585240253,0.38346114653987984,-0.23403205969327814,-0.2356601240697585,-0.011800380455165072,0.15150881563978807,0.4497862513656167,2,0
0.10798029161520016,-0.4565115341052514,0.3906460679342793,-0.24235103398862765,-0.1916060515375444,-0.1054601309409064,0.15768838037240973,0.4819414680238565,2,0
0.11673175414964156,-0.4867198777702684,0.3958845186173516,-0.2479478011942384,-0.14994478538131567,-0.1882226219157369,0.16125090830403185,0.5079700587208746,2,0
0.1258257292227261,-0.5270386063160751,0.3989031827756915,-0.2505026782572069,-0.1123316023081114,-0.25622238735301,0.16207695562688956,0.5262460981677766,2,0
0.13486252943350704,-0.5774434814503733,0.3995614867963692,-0.2499480272626887,-0.08025164115456207,-0.3067305428540004,0.16021868285001847,0.5355740895618307,2,0
0.14334641667560652,-0.6373092126453057,0.39786243613878897,-0.2464710801446029,-0.054905153734569695,-0.3383880514058626,0.15589628212117168,0.5352607470117952,2,0
0.15072359912116673,-0.7054091185376756,0.39395077177000015,-0.24049466916209786,-0.037115858026005255,-0.3512727868733297,0.1494772220188121,0.5251375077222238,2,0
0.15642658363267653,-0.7799748129975778,0.3880987585063671,-0.2326390234963497,-0.027273533636176076,-0.3468034668799489,0.14144123570806544,0.5055387383609466,2,0
0.15992027404286013,-0.8588091230174383,0.38068121788439946,-0.22366914230429952,-0.025317406217706645,-0.3275058005411226,0.1323357683388403,0.4772461111799776,2,0
0.1607455505328083,-0.9394382895461292,0.372142487830878,-0.2144328583324744,-0.03076127744814605,-0.2966826759408714,0.12272757065961662,0.4414124993067246,2,0
0.15855680405867822,-1.0192843127348592,0.3629587153159536,-0.2057947061232916,-0.04275576855916394,-0.25803864144780203,0.11315617515073867,0.39947867689197947,2,0
0.15315084341299195,-1.095836092383622,0.3535992104447792,-0.19857031456606716,-0.06017841874835622,-0.21530869678063635,0.10409418980811673,0.35309341114893683,2,0
0.14448556192081602,-1.1667993208681209,0.3444905149521599,-0.19346548223808133,-0.08173944896076771,-0.17193354464797622,0.09591791413075464,0.3040430322240121,2,0
0.13268761269296864,-1.2302098165553608,0.3359864156714598,-0.1910235410037837,-0.10609013501155083,-0.13081032827189176,0.08889003588118086,0.2541914404662549,2,0
0.11804903703808173,-1.2845024104030174,0.3283464412748899,-0.19158413600471347,-0.1319218824167795,-0.09413258182841737,0.08315443961635764,0.20542701384158807,2,0
0.10101333364482354,-1.3285362794076174,0.3217245023470929,-0.1952561086342264,-0.15804684158458435,-0.06331874230217105,0.07874173435971586,0.1596100670455471,2,0
0.08215190532090186,-1.3615859681121265,0.3161683491963922,-0.20190665390790788,-0.18345458728346384,-0.039017570483696806,0.07558317354849378,0.11851402531065675,2,0
0.062132249018654426,-1.3833133742633787,0.3116294978182512,-0.21116820541524425,-0.2073432696156633,-0.02117259564320073,0.07353025379620189,0.08375539738839449,2,0
0.04167971773548665,-1.3937381702599314,0.3079822761861389,-0.2224634879992254,-0.22912706207852654,-0.009126378333922271,0.07237737573079155,0.056711483642919426,2,0
0.07992068364493027,-0.4208199820553822,0.3544183007108904,-0.19902809132667898,-0.3656282948576415,0.28744036060085665,0.12063168084275505,0.3365417202986747,2,1
0.08586710639704208,-0.4193537384110285,0.3648647956958576,-0.21158913243539984,-0.32421336276217033,0.18943473089454765,0.13253337989922945,0.3750024783842776,2,1
0.09247423541028572,-0.42392296342316654,0.37471335243609294,-0.2235366374676157,-0.2804055312341014,0.08813258137203163,0.1429890695044363,0.4134420252342933,2,1
0.09984773506133963,-0.43589596585240253,0.38346114653987984,-0.23403205969327814,-0.2356601240697585,-0.011800380455165072,0.15150881563978807,0.4497862513656167,2,1
0.10798029161520016,-0.4565115341052514,0.3906460679342793,-0.24235103398862765,-0.1916060515375444,-0.1054601309409064,0.15768838037240973,0.4819414680238565,2,1
0.11673175414964156,-0.4867198777702684,0.3958845186173516,-0.2479478011942384,-0.14994478538131567,-0.1882226219157369,0.16125090830403185,0.5079700587208746,2,1
0.1258257292227261,-0.5270386063160751,0.3989031827756915,-0.2505026782572069,-0.1123316023081114,-0.25622238735301,0.16207695562688956,0.5262460981677766,2,1
0.13486252943350704,-0.5774434814503733,0.3995614867963692,-0.2499480272626887,-0.08025164115456207,-0.3067305428540004,0.16021868285001847,0.5355740895618307,2,1
0.14334641667560652,-0.6373092126453057,0.39786243613878897,-0.2464710801446029,-0.054905153734569695,-0.3383880514058626,0.15589628212117168,0.5352607470117952,2,1
0.15072359912116673,-0.7054091185376756,0.39395077177000015,-0.24049466916209786,-0.037115858026005255,-0.3512727868733297,0.1494772220188121,0.5251375077222238,2,1
0.15642658363267653,-0.7799748129975778,0.3880987585063671,-0.2326390234963497,-0.027273533636176076,-0.3468034668799489,0.14144123570806544,0.5055387383609466,2,1
